received_at,user_id,score,subscriber,first_mission,score_type,mission
"44,447",prod980597,8,0,1,passive,311
"44,355",prod927437,5,0,1,detractor,311
"44,433",prod810069,9,0,1,promoter,311
"44,202",prod835931,9,0,1,promoter,311
"44,467",prod988360,10,1,0,promoter,574
"44,463",prod981938,10,1,1,promoter,311
"44,391",prod926051,8,1,0,passive,574
"44,273",prod886251,10,0,1,promoter,311
"44,225",prod772008,10,0,1,promoter,311
"44,179",prod847959,10,0,1,promoter,311
"44,185",prod852457,10,0,0,promoter,541
"44,231",prod870256,0,0,1,detractor,311
"44,211",prod862335,10,0,1,promoter,311
"44,284",prod890492,8,0,0,passive,52
"44,277",prod869156,10,0,1,promoter,311
"44,277",prod869156,10,0,1,promoter,311
"44,211",prod862025,9,0,0,promoter,540
"44,293",prod599603,10,0,1,promoter,311
"44,161",prod713620,10,0,1,promoter,311
"44,294",prod897941,10,0,0,promoter,200
"44,294",prod897941,10,0,0,promoter,200
"44,249",prod876688,9,0,1,promoter,311
"44,182",prod851170,10,0,1,promoter,311
"44,196",prod856382,5,0,0,detractor,200
"44,185",prod852341,9,0,1,promoter,311
"44,184",prod850099,7,0,1,passive,311
"44,353",prod927906,10,0,0,promoter,574
"44,203",prod858926,7,0,1,passive,311
"44,201",prod858015,9,0,1,promoter,311
"44,355",prod929144,8,0,1,passive,311
"44,302",prod901343,9,0,1,promoter,311
"44,243",prod874571,8,0,1,passive,311
"44,369",prod938622,10,0,1,promoter,311
"44,373",prod941049,10,0,1,promoter,311
"44,250",prod873399,7,0,1,passive,311
"44,372",prod940630,10,0,0,promoter,574
"44,293",prod893470,7,0,1,passive,311
"44,379",prod943410,5,0,0,detractor,200
"44,175",prod847714,10,0,1,promoter,311
"44,233",prod870961,10,0,1,promoter,311
"44,388",prod708694,10,0,1,promoter,311
"44,388",prod708694,10,0,1,promoter,311
"44,269",prod883024,7,1,0,passive,506
"44,246",prod873515,10,1,1,promoter,311
"44,395",prod954246,9,0,1,promoter,311
"44,291",prod895657,0,0,0,detractor,200
"44,280",prod886804,10,1,0,promoter,139
"44,283",prod890383,9,0,0,promoter,574
"44,286",prod892702,10,0,1,promoter,311
"44,286",prod892702,10,0,1,promoter,311
"44,286",prod892604,10,0,0,promoter,574
"44,427",prod969513,0,0,1,detractor,311
"44,233",prod868980,10,0,1,promoter,420
"44,392",prod951901,10,0,1,promoter,499
"44,380",prod945018,10,0,1,promoter,311
"44,432",prod973263,10,0,1,promoter,311
"44,426",prod952095,9,1,0,promoter,501
"44,295",prod895922,8,1,1,passive,311
"44,324",prod903722,10,1,1,promoter,311
"44,162",prod834602,8,0,1,passive,311
"44,162",prod834602,8,0,1,passive,311
"44,417",prod965566,6,0,1,detractor,311
"44,265",prod873307,10,0,1,promoter,311
"44,440",prod976442,10,0,1,promoter,311
"44,193",prod855200,10,0,1,promoter,311
"44,460",prod987062,9,0,1,promoter,311
"44,380",prod944922,10,0,1,promoter,420
"44,471",prod992922,10,1,1,promoter,311
"44,272",prod882500,6,1,1,detractor,311
"44,472",prod993669,10,0,1,promoter,311
"44,204",prod838835,10,1,0,promoter,397
"44,468",prod991710,7,1,1,passive,499
"44,336",prod914690,10,0,1,promoter,311
"44,281",prod887234,7,0,0,passive,2000574
"44,186",prod848156,10,0,1,promoter,311
"44,352",prod927409,10,0,1,promoter,311
"44,167",prod843804,9,0,1,promoter,311
"44,496",prod1003520,7,0,0,passive,574
"44,454",prod977149,9,0,1,promoter,311
"44,366",prod935894,9,0,1,promoter,311
"44,353",prod786215,10,0,1,promoter,311
"44,439",prod766328,10,0,0,promoter,434
"44,525",prod1010296,7,1,1,passive,311
"44,478",prod932303,10,0,1,promoter,311
"44,332",prod916920,10,0,0,promoter,200
"44,454",prod984645,10,0,1,promoter,311
"44,454",prod984645,10,0,1,promoter,311
"44,522",prod1012196,7,0,1,passive,311
"44,352",prod927623,10,0,1,promoter,311
"44,482",prod998116,10,0,1,promoter,499
"44,233",prod540099,10,0,1,promoter,311
"44,387",prod948746,10,0,0,promoter,200
"44,406",prod959584,6,0,0,detractor,575
"44,162",prod842859,10,0,0,promoter,200
"44,408",prod961086,9,0,1,promoter,311
"44,396",prod782331,10,1,1,promoter,311
"44,195",prod809685,10,1,0,promoter,502
"44,419",prod965947,1,0,1,detractor,311
"44,441",prod975100,9,0,0,promoter,312
"44,182",prod851236,10,0,1,promoter,311
"44,450",prod982601,10,0,1,promoter,311
"44,183",prod851329,9,1,0,promoter,351
"44,284",prod891478,10,0,0,promoter,421
"44,406",prod959699,7,0,1,passive,311
"44,160",prod839301,8,1,0,passive,540
"44,181",prod796828,8,1,0,passive,200
"44,365",prod935588,9,1,0,promoter,513
"44,295",prod898063,5,0,1,detractor,311
"44,179",prod838917,10,1,0,promoter,351
"44,486",prod995750,10,1,1,promoter,311
"44,169",prod844549,6,0,0,detractor,291
"44,493",prod999376,9,0,1,promoter,311
"44,221",prod866285,5,0,1,detractor,311
"44,455",prod976653,7,0,1,passive,311
"44,514",prod1008895,10,0,1,promoter,311
"44,407",prod956873,0,0,1,detractor,311
"44,503",prod1005540,0,0,1,detractor,311
"44,180",prod723981,10,0,1,promoter,311
"44,240",prod873565,10,0,1,promoter,311
"44,246",prod875298,9,0,0,promoter,200
"44,239",prod866419,10,0,1,promoter,311
"44,254",prod878588,3,0,0,detractor,574
"44,254",prod878588,3,0,0,detractor,574
"44,169",prod845430,7,0,1,passive,311
"44,210",prod861111,8,0,1,passive,311
"44,209",prod861111,8,0,1,passive,311
"44,270",prod881616,9,0,0,promoter,506
"44,252",prod770843,8,1,1,passive,311
"44,252",prod770843,8,1,1,passive,311
"44,280",prod889367,9,0,1,promoter,311
"44,287",prod893661,10,0,0,promoter,574
"44,292",prod896633,9,0,1,promoter,311
"44,292",prod896633,9,0,1,promoter,311
"44,263",prod882154,10,0,1,promoter,311
"44,181",prod733631,8,0,1,passive,311
"44,304",prod898649,10,0,1,promoter,311
"44,305",prod902562,10,0,1,promoter,420
"44,318",prod908354,2,0,1,detractor,311
"44,166",prod842630,8,0,0,passive,540
"44,182",prod851181,7,0,1,passive,311
"44,232",prod870507,10,0,1,promoter,311
"44,170",prod845771,10,0,1,promoter,311
"44,170",prod845771,10,0,1,promoter,311
"44,205",prod860110,10,0,1,promoter,311
"44,355",prod916154,10,0,0,promoter,2000574
"44,352",prod871515,8,0,0,passive,574
"44,363",prod933268,10,0,1,promoter,311
"44,363",prod933268,10,0,1,promoter,311
"44,254",prod874826,10,1,1,promoter,311
"44,176",prod846540,10,0,1,promoter,311
"44,377",prod940293,0,0,0,detractor,2000574
"44,162",prod842229,9,0,1,promoter,289
"44,288",prod891286,10,0,0,promoter,200
"44,289",prod888922,10,0,1,promoter,311
"44,301",prod900820,10,0,1,promoter,311
"44,307",prod902836,3,0,0,detractor,52
"44,183",prod851856,10,0,1,promoter,311
"44,183",prod851856,10,0,1,promoter,311
"44,393",prod953446,10,0,1,promoter,311
"44,357",prod929382,9,1,0,promoter,502
"44,355",prod928587,10,1,1,promoter,311
"44,336",prod919233,8,0,1,passive,311
"44,337",prod919577,10,0,1,promoter,499
"44,419",prod966808,10,0,1,promoter,311
"44,293",prod897358,7,0,1,passive,311
"44,431",prod972293,5,0,0,detractor,52
"44,350",prod923287,10,0,1,promoter,311
"44,354",prod928736,0,0,0,detractor,574
"44,361",prod933573,10,0,0,promoter,574
"44,414",prod963003,10,1,1,promoter,311
"44,359",prod932320,8,0,1,passive,311
"44,364",prod935119,10,0,1,promoter,311
"44,361",prod931357,8,1,1,passive,311
"44,367",prod937615,10,0,1,promoter,311
"44,233",prod869004,10,0,0,promoter,290
"44,459",prod985728,10,0,0,promoter,200
"44,448",prod981072,10,0,1,promoter,499
"44,466",prod991137,0,0,1,detractor,311
"44,468",prod934857,10,1,1,promoter,311
"44,392",prod953227,8,0,1,passive,311
"44,479",prod995560,10,0,0,promoter,2000311
"44,477",prod995978,10,0,1,promoter,311
"44,160",prod839885,9,1,1,promoter,311
"44,392",prod953099,8,0,1,passive,311
"44,210",prod860121,10,0,1,promoter,311
"44,210",prod860121,10,0,1,promoter,311
"44,408",prod960873,9,0,1,promoter,311
"44,414",prod963631,1,0,0,detractor,574
"44,295",prod894112,8,1,1,passive,499
"44,503",prod1005806,9,0,1,promoter,311
"44,423",prod956773,10,0,1,promoter,311
"44,424",prod969087,8,0,0,passive,52
"44,424",prod968561,10,0,1,promoter,311
"44,351",prod927242,10,0,1,promoter,311
"44,202",prod857551,10,1,1,promoter,311
"44,362",prod934449,10,0,0,promoter,574
"44,524",prod1013126,7,0,1,passive,311
"44,435",prod974821,10,0,1,promoter,311
"44,410",prod961247,9,1,1,promoter,311
"44,292",prod896665,10,0,1,promoter,311
"44,368",prod938493,10,0,0,promoter,574
"44,443",prod977855,8,0,1,passive,311
"44,429",prod972066,10,0,1,promoter,311
"44,356",prod930464,10,0,1,promoter,311
"44,443",prod951865,7,1,1,passive,499
"44,162",prod843364,7,0,1,passive,311
"44,448",prod980671,10,0,0,promoter,575
"44,491",prod1001679,7,0,1,passive,311
"44,202",prod858281,9,0,0,promoter,540
"44,369",prod939010,10,0,1,promoter,311
"44,514",prod1008909,9,1,1,promoter,311
"44,467",prod989011,10,0,1,promoter,311
